week,state,district,risk_category,severity_score,severity_trend,dominant_signal,signal_contribution,enrol_total,demo_total,bio_total,enrol_age_0_5,enrol_age_5_17,enrol_age_18_plus,demo_age_5_17,demo_age_18_plus,bio_age_5_17,bio_age_18_plus,is_anomaly,data_quality_flag,data_completeness
2025-02-25/2025-03-03,ARUNACHAL PRADESH,SHI YOMI,Stable,19.47615081182369,insufficient_data,Enrolment,Enrolment (88%),0,0,26,0,0,0,0,0,14,12,False,partial,33.33333333333333
2025-04-01/2025-04-07,ARUNACHAL PRADESH,SHI YOMI,Stable,25.475215449585423,rising,Demographic,Demographic (50%),0,0,32,0,0,0,0,0,17,15,False,partial,33.33333333333333
2025-04-29/2025-05-05,ARUNACHAL PRADESH,SHI YOMI,Stable,27.04747018882363,stable,Enrolment,Enrolment (51%),0,0,40,0,0,0,0,0,26,14,False,partial,33.33333333333333
2025-05-27/2025-06-02,ARUNACHAL PRADESH,SHI YOMI,Stable,26.614258643256278,stable,Enrolment,Enrolment (51%),0,0,34,0,0,0,0,0,20,14,False,partial,33.33333333333333
2025-07-01/2025-07-07,ARUNACHAL PRADESH,SHI YOMI,Stable,23.464991976577515,declining,Demographic,Demographic (49%),0,0,48,0,0,0,0,0,11,37,False,partial,33.33333333333333
2025-08-26/2025-09-01,ARUNACHAL PRADESH,SHI YOMI,Stable,9.003455208482745,accelerating_down,Demographic,Demographic (65%),0,6,0,0,0,0,0,6,0,0,False,partial,33.33333333333333
2025-09-02/2025-09-08,ARUNACHAL PRADESH,SHI YOMI,Stable,15.872323026262219,accelerating_up,Enrolment,Enrolment (38%),4,18,7,4,0,0,8,10,5,2,False,complete,100.0
2025-09-09/2025-09-15,ARUNACHAL PRADESH,SHI YOMI,Stable,11.53458960886695,declining,Biometric,Biometric (36%),1,11,11,1,0,0,1,10,3,8,False,complete,100.0
2025-09-16/2025-09-22,ARUNACHAL PRADESH,SHI YOMI,Stable,7.960013764233537,declining,Biometric,Biometric (44%),0,4,6,0,0,0,2,2,3,3,False,partial,66.66666666666666
2025-10-07/2025-10-13,ARUNACHAL PRADESH,SHI YOMI,Stable,13.80438397757187,accelerating_up,Biometric,Biometric (55%),0,4,0,0,0,0,0,4,0,0,False,partial,33.33333333333333
2025-10-14/2025-10-20,ARUNACHAL PRADESH,SHI YOMI,Stable,8.70010841827078,accelerating_down,Demographic,Demographic (56%),0,13,2,0,0,0,5,8,2,0,False,partial,66.66666666666666
2025-10-21/2025-10-27,ARUNACHAL PRADESH,SHI YOMI,Stable,17.947550710222067,accelerating_up,Enrolment,Enrolment (48%),5,7,12,1,4,0,2,5,9,3,False,complete,100.0
2025-10-28/2025-11-03,ARUNACHAL PRADESH,SHI YOMI,Stable,12.712492411155331,accelerating_down,Enrolment,Enrolment (37%),2,11,10,1,1,0,4,7,1,9,False,complete,100.0
2025-11-04/2025-11-10,ARUNACHAL PRADESH,SHI YOMI,Critical,25.332948751655536,accelerating_up,Biometric,Biometric (34%),10,61,70,0,10,0,7,54,20,50,True,complete,100.0
2025-11-11/2025-11-17,ARUNACHAL PRADESH,SHI YOMI,Watchlist,22.51183707275796,stable,Biometric,Biometric (46%),3,29,145,1,2,0,2,27,41,104,True,complete,100.0
2025-11-18/2025-11-24,ARUNACHAL PRADESH,SHI YOMI,Stable,17.77553807458591,declining,Enrolment,Enrolment (48%),7,3,8,0,2,5,0,3,4,4,False,complete,100.0
2025-11-25/2025-12-01,ARUNACHAL PRADESH,SHI YOMI,Stable,17.315827078107077,stable,Enrolment,Enrolment (40%),1,13,9,0,1,0,0,13,3,6,False,complete,100.0
2025-12-02/2025-12-08,ARUNACHAL PRADESH,SHI YOMI,Stable,27.143114064260814,accelerating_up,Enrolment,Enrolment (62%),0,16,25,0,0,0,4,12,5,20,False,partial,66.66666666666666
2025-12-09/2025-12-15,ARUNACHAL PRADESH,SHI YOMI,Stable,14.392202239973454,accelerating_down,Biometric,Biometric (44%),0,18,28,0,0,0,5,13,16,12,False,partial,66.66666666666666
2025-12-16/2025-12-22,ARUNACHAL PRADESH,SHI YOMI,Stable,8.90273996859692,declining,Demographic,Demographic (38%),0,5,3,0,0,0,1,4,1,2,False,partial,66.66666666666666
2025-12-23/2025-12-29,ARUNACHAL PRADESH,SHI YOMI,Stable,16.136376677742557,accelerating_up,Demographic,Demographic (36%),2,19,12,0,2,0,2,17,8,4,False,complete,100.0
2025-02-25/2025-03-03,ARUNACHAL PRADESH,TAWANG,Watchlist,26.213101759816652,insufficient_data,Enrolment,Enrolment (64%),0,144,198,0,0,0,27,117,120,78,True,partial,66.66666666666666
2025-04-01/2025-04-07,ARUNACHAL PRADESH,TAWANG,Stable,29.59431005174502,rising,Demographic,Demographic (42%),0,0,271,0,0,0,0,0,153,118,False,partial,33.33333333333333
2025-04-29/2025-05-05,ARUNACHAL PRADESH,TAWANG,Stable,30.78702391108795,stable,Enrolment,Enrolment (44%),0,0,227,0,0,0,0,0,149,78,False,partial,33.33333333333333
2025-05-27/2025-06-02,ARUNACHAL PRADESH,TAWANG,Stable,29.85628367233246,stable,Enrolment,Enrolment (44%),0,0,169,0,0,0,0,0,99,70,False,partial,33.33333333333333
2025-07-01/2025-07-07,ARUNACHAL PRADESH,TAWANG,Stable,26.16892384305101,declining,Demographic,Demographic (44%),0,0,167,0,0,0,0,0,79,88,False,partial,33.33333333333333
2025-08-26/2025-09-01,ARUNACHAL PRADESH,TAWANG,Stable,23.928661899120282,stable,Enrolment,Enrolment (37%),4,14,10,3,1,0,6,8,6,4,False,complete,100.0
2025-09-02/2025-09-08,ARUNACHAL PRADESH,TAWANG,Stable,25.099290958292176,stable,Demographic,Demographic (36%),11,93,34,10,1,0,27,66,19,15,False,complete,100.0
2025-09-09/2025-09-15,ARUNACHAL PRADESH,TAWANG,Stable,27.100852671683434,stable,Enrolment,Enrolment (36%),20,88,66,14,6,0,33,55,50,16,False,complete,100.0
2025-09-16/2025-09-22,ARUNACHAL PRADESH,TAWANG,Watchlist,27.34101621939253,stable,Enrolment,Enrolment (39%),23,65,51,20,3,0,6,59,39,12,True,complete,100.0
2025-09-23/2025-09-29,ARUNACHAL PRADESH,TAWANG,Stable,39.2792371374199,accelerating_up,Demographic,Demographic (42%),10,0,0,8,2,0,0,0,0,0,False,partial,33.33333333333333
2025-09-30/2025-10-06,ARUNACHAL PRADESH,TAWANG,Stable,48.71230454644356,rising,Demographic,Demographic (34%),2,0,0,1,1,0,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,ARUNACHAL PRADESH,TAWANG,Stable,13.67923331428316,accelerating_down,Biometric,Biometric (55%),2,0,0,1,1,0,0,0,0,0,False,partial,33.33333333333333
2025-10-14/2025-10-20,ARUNACHAL PRADESH,TAWANG,Stable,26.347433572898417,accelerating_up,Biometric,Biometric (42%),7,37,163,6,1,0,14,23,156,7,False,complete,100.0
2025-10-21/2025-10-27,ARUNACHAL PRADESH,TAWANG,Stable,29.90300156916708,rising,Biometric,Biometric (36%),14,56,119,9,5,0,14,42,103,16,False,complete,100.0
2025-10-28/2025-11-03,ARUNACHAL PRADESH,TAWANG,Watchlist,28.185315067082136,stable,Biometric,Biometric (42%),12,53,299,6,4,2,12,41,274,25,True,complete,100.0
2025-11-04/2025-11-10,ARUNACHAL PRADESH,TAWANG,Stable,25.275980543443296,stable,Biometric,Biometric (40%),8,46,119,5,3,0,15,31,113,6,False,complete,100.0
2025-11-11/2025-11-17,ARUNACHAL PRADESH,TAWANG,Stable,26.670967971888107,stable,Biometric,Biometric (36%),11,54,104,3,5,3,6,48,96,8,False,complete,100.0
2025-11-18/2025-11-24,ARUNACHAL PRADESH,TAWANG,Stable,28.225873033032414,stable,Enrolment,Enrolment (35%),11,35,27,5,4,2,2,33,20,7,False,complete,100.0
2025-11-25/2025-12-01,ARUNACHAL PRADESH,TAWANG,Stable,24.391250868286818,declining,Biometric,Biometric (42%),1,41,70,1,0,0,6,35,67,3,False,complete,100.0
2025-12-02/2025-12-08,ARUNACHAL PRADESH,TAWANG,Stable,32.7117226191605,accelerating_up,Enrolment,Enrolment (51%),0,49,85,0,0,0,5,44,77,8,False,partial,66.66666666666666
2025-12-09/2025-12-15,ARUNACHAL PRADESH,TAWANG,Stable,24.421750646367332,accelerating_down,Biometric,Biometric (42%),1,51,120,0,1,0,13,38,105,15,False,complete,100.0
2025-12-16/2025-12-22,ARUNACHAL PRADESH,TAWANG,Stable,18.55970907913156,declining,Demographic,Demographic (43%),0,43,29,0,0,0,6,37,25,4,False,partial,66.66666666666666
2025-12-23/2025-12-29,ARUNACHAL PRADESH,TAWANG,Stable,30.49269140859466,accelerating_up,Biometric,Biometric (37%),16,82,136,12,4,0,17,65,116,20,False,complete,100.0
2025-12-30/2026-01-05,ARUNACHAL PRADESH,TAWANG,Stable,34.11160356480636,rising,Demographic,Demographic (48%),1,0,0,0,1,0,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,ARUNACHAL PRADESH,TIRAP,Watchlist,26.470450593362088,insufficient_data,Enrolment,Enrolment (64%),0,253,132,0,0,0,18,235,81,51,True,partial,66.66666666666666
2025-04-01/2025-04-07,ARUNACHAL PRADESH,TIRAP,Stable,28.497973085390754,stable,Demographic,Demographic (44%),0,0,169,0,0,0,0,0,127,42,False,partial,33.33333333333333
2025-04-29/2025-05-05,ARUNACHAL PRADESH,TIRAP,Stable,30.257253800433837,stable,Enrolment,Enrolment (45%),0,0,195,0,0,0,0,0,134,61,False,partial,33.33333333333333
2025-05-27/2025-06-02,ARUNACHAL PRADESH,TIRAP,Stable,30.27915650221196,stable,Enrolment,Enrolment (44%),0,0,192,0,0,0,0,0,113,79,False,partial,33.33333333333333
2025-07-01/2025-07-07,ARUNACHAL PRADESH,TIRAP,Stable,26.325220482731563,declining,Demographic,Demographic (43%),0,0,194,0,0,0,0,0,102,92,False,partial,33.33333333333333
2025-08-26/2025-09-01,ARUNACHAL PRADESH,TIRAP,Stable,7.005657568605711,accelerating_down,Demographic,Demographic (34%),0,1,1,0,0,0,0,1,0,1,False,partial,66.66666666666666
2025-09-02/2025-09-08,ARUNACHAL PRADESH,TIRAP,Stable,22.79277706296572,accelerating_up,Demographic,Demographic (37%),5,67,38,4,1,0,17,50,25,13,False,complete,100.0
2025-09-09/2025-09-15,ARUNACHAL PRADESH,TIRAP,Stable,23.271303314754846,stable,Enrolment,Enrolment (37%),13,49,39,6,7,0,7,42,28,11,False,complete,100.0
2025-09-16/2025-09-22,ARUNACHAL PRADESH,TIRAP,Stable,23.823871612949823,stable,Biometric,Biometric (41%),5,35,96,3,2,0,8,27,85,11,False,complete,100.0
2025-09-23/2025-09-29,ARUNACHAL PRADESH,TIRAP,Stable,35.398592079293095,accelerating_up,Demographic,Demographic (47%),2,0,0,1,1,0,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,ARUNACHAL PRADESH,TIRAP,Stable,24.619711697014335,accelerating_down,Biometric,Biometric (69%),2,1,1,0,2,0,0,1,1,0,False,complete,100.0
2025-10-14/2025-10-20,ARUNACHAL PRADESH,TIRAP,Stable,20.624690117743267,declining,Biometric,Biometric (54%),1,20,171,1,0,0,4,16,164,7,False,complete,100.0
2025-10-21/2025-10-27,ARUNACHAL PRADESH,TIRAP,Stable,27.272275553888946,accelerating_up,Biometric,Biometric (38%),9,28,116,6,3,0,4,24,106,10,False,complete,100.0
2025-10-28/2025-11-03,ARUNACHAL PRADESH,TIRAP,Watchlist,26.9625812071966,stable,Biometric,Biometric (39%),12,52,166,8,4,0,4,48,154,12,True,complete,100.0
2025-11-04/2025-11-10,ARUNACHAL PRADESH,TIRAP,Watchlist,27.404161571095628,stable,Biometric,Biometric (37%),15,59,118,10,5,0,9,50,104,14,True,complete,100.0
2025-11-11/2025-11-17,ARUNACHAL PRADESH,TIRAP,Stable,26.16250433919612,stable,Biometric,Biometric (36%),12,47,91,7,4,1,4,43,86,5,False,complete,100.0
2025-11-18/2025-11-24,ARUNACHAL PRADESH,TIRAP,Stable,18.770122478619196,accelerating_down,Biometric,Biometric (42%),2,7,18,2,0,0,2,5,15,3,False,complete,100.0
2025-11-25/2025-12-01,ARUNACHAL PRADESH,TIRAP,Stable,16.857315424568288,stable,Biometric,Biometric (46%),0,29,23,0,0,0,3,26,21,2,False,partial,66.66666666666666
2025-12-02/2025-12-08,ARUNACHAL PRADESH,TIRAP,Stable,31.232819851123224,accelerating_up,Enrolment,Enrolment (54%),0,53,44,0,0,0,4,49,38,6,False,partial,66.66666666666666
2025-12-09/2025-12-15,ARUNACHAL PRADESH,TIRAP,Stable,17.59412167989014,accelerating_down,Demographic,Demographic (47%),0,60,28,0,0,0,13,47,20,8,False,partial,66.66666666666666
2025-12-16/2025-12-22,ARUNACHAL PRADESH,TIRAP,Stable,14.560476582142993,declining,Demographic,Demographic (50%),0,29,8,0,0,0,7,22,5,3,False,partial,66.66666666666666
2025-12-23/2025-12-29,ARUNACHAL PRADESH,TIRAP,Stable,22.238196037844038,accelerating_up,Enrolment,Enrolment (34%),6,39,24,2,4,0,3,36,19,5,False,complete,100.0
2025-02-25/2025-03-03,ARUNACHAL PRADESH,UPPER SIANG,Stable,21.35379017715696,insufficient_data,Enrolment,Enrolment (79%),0,0,87,0,0,0,0,0,40,47,False,partial,33.33333333333333
2025-04-01/2025-04-07,ARUNACHAL PRADESH,UPPER SIANG,Stable,27.94980460221362,rising,Demographic,Demographic (45%),0,0,135,0,0,0,0,0,90,45,False,partial,33.33333333333333
2025-04-29/2025-05-05,ARUNACHAL PRADESH,UPPER SIANG,Stable,30.101439062006158,stable,Enrolment,Enrolment (45%),0,0,189,0,0,0,0,0,95,94,False,partial,33.33333333333333
2025-05-27/2025-06-02,ARUNACHAL PRADESH,UPPER SIANG,Stable,28.86958040261362,stable,Enrolment,Enrolment (46%),0,0,109,0,0,0,0,0,59,50,False,partial,33.33333333333333
2025-07-01/2025-07-07,ARUNACHAL PRADESH,UPPER SIANG,Stable,25.152995685127443,declining,Demographic,Demographic (46%),0,0,110,0,0,0,0,0,47,63,False,partial,33.33333333333333
2025-08-26/2025-09-01,ARUNACHAL PRADESH,UPPER SIANG,Stable,12.837669200320889,accelerating_down,Enrolment,Enrolment (44%),1,4,1,0,1,0,0,4,1,0,False,complete,100.0
2025-09-02/2025-09-08,ARUNACHAL PRADESH,UPPER SIANG,Stable,19.720266142564583,accelerating_up,Demographic,Demographic (44%),3,76,13,1,2,0,19,57,8,5,False,complete,100.0
2025-09-09/2025-09-15,ARUNACHAL PRADESH,UPPER SIANG,Stable,20.621088075786883,stable,Demographic,Demographic (40%),3,74,37,1,2,0,13,61,14,23,False,complete,100.0
2025-09-16/2025-09-22,ARUNACHAL PRADESH,UPPER SIANG,Stable,20.116486875318063,stable,Demographic,Demographic (46%),1,80,33,1,0,0,8,72,23,10,False,complete,100.0
2025-09-23/2025-09-29,ARUNACHAL PRADESH,UPPER SIANG,Stable,33.797608467868585,accelerating_up,Demographic,Demographic (49%),1,0,0,1,0,0,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,ARUNACHAL PRADESH,UPPER SIANG,Stable,21.456945394320805,accelerating_down,Demographic,Demographic (45%),1,27,0,1,0,0,6,21,0,0,False,partial,66.66666666666666
2025-10-14/2025-10-20,ARUNACHAL PRADESH,UPPER SIANG,Watchlist,23.659879782919404,stable,Demographic,Demographic (36%),5,60,45,1,4,0,18,42,26,19,True,complete,100.0
2025-10-21/2025-10-27,ARUNACHAL PRADESH,UPPER SIANG,Stable,22.847002683809336,stable,Demographic,Demographic (40%),1,64,58,1,0,0,10,54,48,10,False,complete,100.0
2025-10-28/2025-11-03,ARUNACHAL PRADESH,UPPER SIANG,Watchlist,24.16653675587265,stable,Demographic,Demographic (35%),8,65,65,2,6,0,14,51,48,17,True,complete,100.0
2025-11-04/2025-11-10,ARUNACHAL PRADESH,UPPER SIANG,Stable,19.77187145169899,declining,Biometric,Biometric (40%),1,48,55,1,0,0,8,40,45,10,False,complete,100.0
2025-11-11/2025-11-17,ARUNACHAL PRADESH,UPPER SIANG,Stable,17.197977319481446,stable,Biometric,Biometric (42%),2,16,39,0,2,0,6,10,33,6,False,complete,100.0
2025-11-18/2025-11-24,ARUNACHAL PRADESH,UPPER SIANG,Stable,14.09261662497069,declining,Biometric,Biometric (41%),1,4,8,0,0,1,0,4,6,2,False,complete,100.0
2025-11-25/2025-12-01,ARUNACHAL PRADESH,UPPER SIANG,Stable,19.71629893637308,accelerating_up,Biometric,Biometric (57%),0,22,130,0,0,0,6,16,120,10,False,partial,66.66666666666666
2025-12-02/2025-12-08,ARUNACHAL PRADESH,UPPER SIANG,Critical,35.083760764653576,accelerating_up,Enrolment,Enrolment (47%),0,58,199,0,0,0,10,48,177,22,True,partial,66.66666666666666
2025-12-09/2025-12-15,ARUNACHAL PRADESH,UPPER SIANG,Stable,17.774436783984754,accelerating_down,Biometric,Biometric (47%),0,34,64,0,0,0,6,28,58,6,False,partial,66.66666666666666
2025-12-16/2025-12-22,ARUNACHAL PRADESH,UPPER SIANG,Stable,13.488321871995968,declining,Biometric,Biometric (49%),0,9,17,0,0,0,4,5,17,0,False,partial,66.66666666666666
2025-12-23/2025-12-29,ARUNACHAL PRADESH,UPPER SIANG,Stable,21.53104603495698,accelerating_up,Demographic,Demographic (41%),2,63,30,1,1,0,8,55,26,4,False,complete,100.0
2025-12-30/2026-01-05,ARUNACHAL PRADESH,UPPER SIANG,Stable,34.11160356480636,accelerating_up,Demographic,Demographic (48%),1,0,0,0,1,0,0,0,0,0,False,partial,33.33333333333333
2025-02-25/2025-03-03,ARUNACHAL PRADESH,UPPER SUBANSIRI,Watchlist,31.795629279075378,insufficient_data,Enrolment,Enrolment (53%),0,676,559,0,0,0,106,570,217,342,True,partial,66.66666666666666
2025-04-01/2025-04-07,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,31.489406807871674,stable,Demographic,Demographic (39%),0,0,566,0,0,0,0,0,336,230,False,partial,33.33333333333333
2025-04-29/2025-05-05,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,33.248896778245296,stable,Enrolment,Enrolment (40%),0,0,559,0,0,0,0,0,271,288,False,partial,33.33333333333333
2025-05-27/2025-06-02,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,32.91036522146219,stable,Enrolment,Enrolment (40%),0,0,479,0,0,0,0,0,260,219,False,partial,33.33333333333333
2025-07-01/2025-07-07,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,28.96663369333284,declining,Demographic,Demographic (39%),0,0,523,0,0,0,0,0,293,230,False,partial,33.33333333333333
2025-08-26/2025-09-01,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,12.488696263589537,accelerating_down,Enrolment,Enrolment (86%),8,0,0,6,2,0,0,0,0,0,False,partial,33.33333333333333
2025-09-02/2025-09-08,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,26.80330731457166,accelerating_up,Biometric,Biometric (37%),10,85,94,5,5,0,31,54,56,38,False,complete,100.0
2025-09-09/2025-09-15,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,26.153271504326156,stable,Biometric,Biometric (37%),13,71,107,8,5,0,27,44,57,50,False,complete,100.0
2025-09-16/2025-09-22,ARUNACHAL PRADESH,UPPER SUBANSIRI,Critical,30.684454808783464,rising,Biometric,Biometric (35%),17,115,132,9,8,0,29,86,89,43,True,complete,100.0
2025-09-23/2025-09-29,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,38.80938325145836,accelerating_up,Demographic,Demographic (43%),8,0,0,6,2,0,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,13.67923331428316,accelerating_down,Biometric,Biometric (55%),2,0,0,0,2,0,0,0,0,0,False,partial,33.33333333333333
2025-10-14/2025-10-20,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,26.559994380824627,accelerating_up,Enrolment,Enrolment (34%),12,68,47,8,4,0,17,51,31,16,False,complete,100.0
2025-10-21/2025-10-27,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,28.61720372030274,stable,Biometric,Biometric (35%),8,71,98,4,4,0,30,41,60,38,False,complete,100.0
2025-10-28/2025-11-03,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,27.002562932782084,stable,Biometric,Biometric (39%),11,59,159,2,6,3,20,39,127,32,False,complete,100.0
2025-11-04/2025-11-10,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,26.87970602507293,stable,Biometric,Biometric (44%),5,62,298,3,2,0,8,54,267,31,False,complete,100.0
2025-11-11/2025-11-17,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,29.56572106500191,stable,Biometric,Biometric (35%),16,91,131,7,9,0,20,71,110,21,False,complete,100.0
2025-11-18/2025-11-24,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,25.46305848687743,declining,Biometric,Biometric (43%),9,7,62,0,0,9,1,6,59,3,False,complete,100.0
2025-11-25/2025-12-01,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,22.356565636945575,declining,Biometric,Biometric (37%),1,37,30,1,0,0,11,26,26,4,False,complete,100.0
2025-12-02/2025-12-08,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,34.73940996085478,accelerating_up,Enrolment,Enrolment (48%),0,68,153,0,0,0,13,55,105,48,False,partial,66.66666666666666
2025-12-09/2025-12-15,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,18.47472850150265,accelerating_down,Biometric,Biometric (45%),0,42,63,0,0,0,9,33,42,21,False,partial,66.66666666666666
2025-12-16/2025-12-22,ARUNACHAL PRADESH,UPPER SUBANSIRI,Stable,20.181200064321416,stable,Demographic,Demographic (36%),1,29,19,1,0,0,6,23,11,8,False,complete,100.0
2025-12-23/2025-12-29,ARUNACHAL PRADESH,UPPER SUBANSIRI,Critical,29.867347038847377,accelerating_up,Enrolment,Enrolment (35%),22,68,87,16,6,0,19,49,45,42,True,complete,100.0
2025-02-25/2025-03-03,ARUNACHAL PRADESH,WEST KAMENG,Watchlist,28.894249557431642,insufficient_data,Enrolment,Enrolment (58%),0,141,575,0,0,0,25,116,175,400,True,partial,66.66666666666666
2025-04-01/2025-04-07,ARUNACHAL PRADESH,WEST KAMENG,Critical,32.82067312415899,rising,Demographic,Demographic (37%),0,0,967,0,0,0,0,0,330,637,True,partial,33.33333333333333
2025-04-29/2025-05-05,ARUNACHAL PRADESH,WEST KAMENG,Stable,33.80982983658494,stable,Enrolment,Enrolment (40%),0,0,681,0,0,0,0,0,243,438,False,partial,33.33333333333333
2025-05-27/2025-06-02,ARUNACHAL PRADESH,WEST KAMENG,Stable,34.1633217544385,stable,Enrolment,Enrolment (38%),0,0,745,0,0,0,0,0,267,478,False,partial,33.33333333333333
2025-07-01/2025-07-07,ARUNACHAL PRADESH,WEST KAMENG,Critical,40.455387382611335,accelerating_up,Enrolment,Enrolment (55%),83,0,561,43,30,10,0,0,188,373,True,partial,66.66666666666666
2025-08-26/2025-09-01,ARUNACHAL PRADESH,WEST KAMENG,Stable,29.993757987350268,accelerating_down,Demographic,Demographic (40%),7,74,12,4,3,0,32,42,4,8,False,complete,100.0
2025-09-02/2025-09-08,ARUNACHAL PRADESH,WEST KAMENG,Stable,32.73374250521438,stable,Biometric,Biometric (37%),23,154,235,17,6,0,34,120,140,95,False,complete,100.0
2025-09-09/2025-09-15,ARUNACHAL PRADESH,WEST KAMENG,Stable,30.17682402439207,stable,Biometric,Biometric (36%),18,133,172,9,8,1,32,101,110,62,False,complete,100.0
2025-09-16/2025-09-22,ARUNACHAL PRADESH,WEST KAMENG,Stable,28.81592116209726,stable,Biometric,Biometric (37%),12,84,129,7,5,0,21,63,103,26,False,complete,100.0
2025-09-23/2025-09-29,ARUNACHAL PRADESH,WEST KAMENG,Stable,39.85350299803956,accelerating_up,Demographic,Demographic (42%),13,0,0,5,8,0,0,0,0,0,False,partial,33.33333333333333
2025-09-30/2025-10-06,ARUNACHAL PRADESH,WEST KAMENG,Stable,54.598413181083686,accelerating_up,Enrolment,Enrolment (39%),3,0,0,0,3,0,0,0,0,0,False,partial,33.33333333333333
2025-10-07/2025-10-13,ARUNACHAL PRADESH,WEST KAMENG,Stable,30.02851983013297,accelerating_down,Biometric,Biometric (58%),1,21,1,0,1,0,7,14,0,1,False,complete,100.0
2025-10-14/2025-10-20,ARUNACHAL PRADESH,WEST KAMENG,Stable,31.54228331088497,stable,Biometric,Biometric (35%),20,123,150,17,3,0,29,94,111,39,False,complete,100.0
2025-10-21/2025-10-27,ARUNACHAL PRADESH,WEST KAMENG,Stable,32.03052167385161,stable,Enrolment,Enrolment (34%),16,115,112,10,6,0,24,91,63,49,False,complete,100.0
2025-10-28/2025-11-03,ARUNACHAL PRADESH,WEST KAMENG,Stable,30.841940857128165,stable,Demographic,Demographic (36%),17,203,149,9,8,0,34,169,72,77,False,complete,100.0
2025-11-04/2025-11-10,ARUNACHAL PRADESH,WEST KAMENG,Stable,28.821173431507248,stable,Biometric,Biometric (36%),12,108,138,7,5,0,24,84,71,67,False,complete,100.0
2025-11-11/2025-11-17,ARUNACHAL PRADESH,WEST KAMENG,Stable,28.131564224949052,stable,Biometric,Biometric (36%),10,93,120,5,4,1,8,85,67,53,False,complete,100.0
2025-11-18/2025-11-24,ARUNACHAL PRADESH,WEST KAMENG,Stable,32.74510980641713,rising,Biometric,Biometric (35%),15,59,73,4,5,6,3,56,30,43,False,complete,100.0
